user_id,company_name,signup_date,plan,monthly_fee,customer_status,last_login,total_revenue_generated,ticket_id,issue_type,priority,submission_date,resolution_date,ticket_status,feedback_score,ticket_resolution_time
166,Watkins Inc,2024-07-15,Starter,47,Canceled,2025-01-31,47,371,Login Issues,Low,2024-04-01,,Open,0.0,0.0
167,Hays-Flores,2023-04-23,Enterprise,199,Canceled,2023-08-12,597,109,Billing Query,Medium,2024-07-28,2024-08-02,In Progress,0.0,5.0
167,Hays-Flores,2023-04-23,Enterprise,199,Canceled,2023-08-12,597,868,Billing Query,Medium,2024-06-13,2024-06-20,Resolved,3.0,7.0
168,"Schroeder, Weber and Mercado",2025-01-16,Starter,47,Active,2025-01-16,940,675,Feature Request,Medium,2024-09-09,2024-09-24,In Progress,0.0,15.0
169,Banks-Rodriguez,2024-09-16,Enterprise,199,Canceled,2024-11-11,199,509,Billing Query,High,2024-07-04,,Open,0.0,0.0
170,Lopez-Clark,2024-07-18,Professional,97,Active,2024-10-19,1940,0,No Support Ticket,No Support Ticket,,,No Support Ticket,0.0,0.0
171,"Parks, Petty and Orr",2024-01-19,Professional,97,Active,2024-09-27,2328,0,No Support Ticket,No Support Ticket,,,No Support Ticket,0.0,0.0
172,Adams-Trujillo,2024-04-09,Professional,97,Canceled,2024-10-18,194,0,No Support Ticket,No Support Ticket,,,No Support Ticket,0.0,0.0
173,Rodriguez Inc,2024-03-13,Starter,47,Active,2024-03-29,705,0,No Support Ticket,No Support Ticket,,,No Support Ticket,0.0,0.0
174,"Chan, Ramirez and Harris",2023-03-02,Professional,97,Canceled,2024-11-27,97,521,Other,Low,2024-11-17,2024-12-06,Resolved,5.0,19.0
175,Moore-Chen,2023-12-20,Professional,97,Active,2024-10-25,1164,528,Billing Query,Low,2024-10-03,2024-10-25,Resolved,5.0,22.0
176,Hughes-Green,2024-05-03,Enterprise,199,Canceled,2025-01-11,597,0,No Support Ticket,No Support Ticket,,,No Support Ticket,0.0,0.0
177,Bailey LLC,2023-02-19,Starter,47,Canceled,2024-01-08,94,981,Billing Query,Medium,2024-03-27,,Open,0.0,0.0
178,Adams-Williams,2023-05-14,Professional,97,Canceled,2024-11-04,194,0,No Support Ticket,No Support Ticket,,,No Support Ticket,0.0,0.0
179,Davis PLC,2023-03-25,Starter,47,Active,2024-10-17,376,68,Technical Issue,High,2024-08-05,,Open,0.0,0.0
180,"Hoffman, Bowman and Chen",2023-03-14,Starter,47,Canceled,2024-08-12,329,0,No Support Ticket,No Support Ticket,,,No Support Ticket,0.0,0.0
181,Cruz-Gomez,2024-05-30,Professional,97,Canceled,2024-07-22,1164,916,Other,High,2025-01-21,,Open,0.0,0.0
182,"Smith, Jackson and Peterson",2023-09-03,Professional,97,Active,2023-09-10,679,0,No Support Ticket,No Support Ticket,,,No Support Ticket,0.0,0.0
183,Lang and Sons,2024-01-31,Enterprise,199,Canceled,2024-10-28,1194,0,No Support Ticket,No Support Ticket,,,No Support Ticket,0.0,0.0
184,"Guzman, Nelson and Moore",2024-11-27,Enterprise,199,Active,2024-12-11,3781,0,No Support Ticket,No Support Ticket,,,No Support Ticket,0.0,0.0
185,Wright-Young,2023-10-05,Professional,97,Canceled,2024-10-23,1067,0,No Support Ticket,No Support Ticket,,,No Support Ticket,0.0,0.0
186,Gilbert Inc,2024-02-27,Professional,97,Canceled,2024-07-06,1164,0,No Support Ticket,No Support Ticket,,,No Support Ticket,0.0,0.0
187,Long and Sons,2024-02-07,Starter,47,Canceled,2024-08-17,564,325,Other,High,2024-09-20,2024-10-12,Resolved,1.0,22.0
187,Long and Sons,2024-02-07,Starter,47,Canceled,2024-08-17,564,712,Login Issues,Medium,2024-07-04,,Open,0.0,0.0
188,Rogers-Valdez,2024-07-13,Enterprise,199,Canceled,2024-11-07,1990,0,No Support Ticket,No Support Ticket,,,No Support Ticket,0.0,0.0
189,Williams-Robinson,2024-10-29,Professional,97,Active,2025-01-09,1552,0,No Support Ticket,No Support Ticket,,,No Support Ticket,0.0,0.0
190,Gonzalez-Reeves,2024-01-08,Professional,97,Canceled,2025-01-14,291,0,No Support Ticket,No Support Ticket,,,No Support Ticket,0.0,0.0
191,"Whitehead, Hill and Hanson",2023-09-17,Starter,47,Canceled,2024-06-16,564,0,No Support Ticket,No Support Ticket,,,No Support Ticket,0.0,0.0
192,"Long, Lee and Rios",2024-09-16,Starter,47,Canceled,2025-01-31,141,0,No Support Ticket,No Support Ticket,,,No Support Ticket,0.0,0.0
193,Wilson PLC,2023-10-15,Enterprise,199,Active,2024-12-27,1393,657,Other,Low,2025-01-09,,Open,0.0,0.0
194,"Robinson, Campbell and Waller",2024-02-29,Starter,47,Canceled,2024-06-03,94,0,No Support Ticket,No Support Ticket,,,No Support Ticket,0.0,0.0
195,"Benton, Dean and Brooks",2024-05-17,Professional,97,Canceled,2025-01-01,1164,0,No Support Ticket,No Support Ticket,,,No Support Ticket,0.0,0.0
196,"Bass, Phelps and Mueller",2024-08-05,Starter,47,Canceled,2025-01-11,517,0,No Support Ticket,No Support Ticket,,,No Support Ticket,0.0,0.0
197,"Bonilla, Mccall and Vang",2024-05-28,Enterprise,199,Active,2024-06-27,3184,958,Feature Request,Low,2024-09-25,2024-10-19,Resolved,1.0,24.0
198,Horn and Sons,2023-04-09,Starter,47,Active,2023-07-26,235,0,No Support Ticket,No Support Ticket,,,No Support Ticket,0.0,0.0
199,Coleman Ltd,2024-05-17,Enterprise,199,Active,2024-06-19,1194,0,No Support Ticket,No Support Ticket,,,No Support Ticket,0.0,0.0
200,Flores-Oconnor,2023-12-03,Starter,47,Canceled,2024-12-13,376,200,Billing Query,High,2024-06-25,2024-06-28,Resolved,2.0,3.0
200,Flores-Oconnor,2023-12-03,Starter,47,Canceled,2024-12-13,376,222,Feature Request,Medium,2024-03-07,,Open,0.0,0.0
201,Jackson Ltd,2024-10-25,Professional,97,Canceled,2024-11-04,776,0,No Support Ticket,No Support Ticket,,,No Support Ticket,0.0,0.0
202,Goodman Inc,2024-11-18,Enterprise,199,Canceled,2025-01-15,1194,80,Feature Request,High,2024-12-26,2025-01-17,In Progress,0.0,22.0
203,"Jacobs, Pineda and Daniel",2023-04-21,Professional,97,Canceled,2023-09-02,1067,622,Billing Query,Low,2024-06-05,2024-06-18,In Progress,0.0,13.0
204,"Lewis, Wilson and Wright",2023-09-17,Professional,97,Active,2024-08-20,485,0,No Support Ticket,No Support Ticket,,,No Support Ticket,0.0,0.0
205,Wheeler-Miller,2024-08-06,Professional,97,Canceled,2024-10-20,873,345,Login Issues,Medium,2024-11-17,,Open,0.0,0.0
206,Morris-Miller,2023-02-09,Professional,97,Active,2023-05-13,1746,0,No Support Ticket,No Support Ticket,,,No Support Ticket,0.0,0.0
207,Cantu-Smith,2024-08-16,Enterprise,199,Active,2024-09-05,3980,646,Feature Request,High,2024-11-13,,Open,0.0,0.0
208,"Reid, Perkins and Hicks",2023-06-12,Professional,97,Active,2024-07-16,1455,0,No Support Ticket,No Support Ticket,,,No Support Ticket,0.0,0.0
209,Wallace-Rivas,2024-03-18,Enterprise,199,Canceled,2024-07-18,1990,735,Login Issues,High,2024-07-06,2024-07-27,Resolved,1.0,21.0
210,Mcdaniel Inc,2023-03-11,Enterprise,199,Canceled,2024-11-25,1990,0,No Support Ticket,No Support Ticket,,,No Support Ticket,0.0,0.0
211,Mayo Inc,2023-03-28,Enterprise,199,Canceled,2023-04-06,2189,137,Feature Request,High,2024-10-12,,Open,0.0,0.0
212,Kennedy and Sons,2023-10-17,Starter,47,Canceled,2025-01-15,94,0,No Support Ticket,No Support Ticket,,,No Support Ticket,0.0,0.0
213,Nash Ltd,2024-01-30,Professional,97,Canceled,2024-08-17,1164,0,No Support Ticket,No Support Ticket,,,No Support Ticket,0.0,0.0
214,Cervantes Inc,2024-11-26,Starter,47,Canceled,2024-12-17,470,0,No Support Ticket,No Support Ticket,,,No Support Ticket,0.0,0.0
215,Rogers-Pugh,2023-06-11,Professional,97,Active,2024-01-15,1067,363,Billing Query,High,2024-02-19,,Open,0.0,0.0
215,Rogers-Pugh,2023-06-11,Professional,97,Active,2024-01-15,1067,382,Other,Low,2025-01-09,,Open,0.0,0.0
216,Lewis Ltd,2025-01-29,Enterprise,199,Active,2025-01-29,4577,467,Technical Issue,Medium,2024-09-17,2024-10-05,In Progress,0.0,18.0
217,Williams Inc,2024-04-17,Enterprise,199,Canceled,2025-01-03,597,0,No Support Ticket,No Support Ticket,,,No Support Ticket,0.0,0.0
218,"Gordon, Watson and Nash",2024-12-20,Professional,97,Active,2025-01-11,1164,0,No Support Ticket,No Support Ticket,,,No Support Ticket,0.0,0.0
219,Morris Inc,2023-11-24,Starter,47,Canceled,2024-12-13,470,291,Billing Query,Low,2024-05-06,2024-05-19,In Progress,0.0,13.0
220,Crawford Group,2024-11-15,Starter,47,Canceled,2024-12-30,141,0,No Support Ticket,No Support Ticket,,,No Support Ticket,0.0,0.0
221,Thomas-Li,2024-05-16,Starter,47,Canceled,2024-08-26,470,0,No Support Ticket,No Support Ticket,,,No Support Ticket,0.0,0.0
222,Russell-Nielsen,2024-04-07,Starter,47,Active,2024-11-27,329,715,Login Issues,Low,2024-02-26,2024-03-05,Resolved,4.0,8.0
223,"Martin, Thomas and Finley",2023-09-15,Enterprise,199,Canceled,2024-09-20,199,0,No Support Ticket,No Support Ticket,,,No Support Ticket,0.0,0.0
224,Goodwin-Long,2024-06-17,Enterprise,199,Canceled,2025-01-29,995,472,Billing Query,Low,2024-02-26,2024-03-13,Resolved,4.0,16.0
224,Goodwin-Long,2024-06-17,Enterprise,199,Canceled,2025-01-29,995,624,Feature Request,Low,2024-12-22,2025-01-15,Resolved,2.0,24.0
225,Humphrey Inc,2024-07-09,Starter,47,Active,2024-12-07,893,0,No Support Ticket,No Support Ticket,,,No Support Ticket,0.0,0.0
226,Hill PLC,2023-05-05,Professional,97,Active,2024-04-23,1649,0,No Support Ticket,No Support Ticket,,,No Support Ticket,0.0,0.0
227,"Nelson, Morgan and Nguyen",2023-12-13,Professional,97,Active,2024-10-12,2037,0,No Support Ticket,No Support Ticket,,,No Support Ticket,0.0,0.0
228,Morrison-Underwood,2024-01-27,Enterprise,199,Canceled,2024-12-04,796,17,Billing Query,High,2024-09-21,2024-10-12,Resolved,4.0,21.0
229,Gonzales-James,2025-01-18,Starter,47,Active,2025-01-20,846,0,No Support Ticket,No Support Ticket,,,No Support Ticket,0.0,0.0
230,Collins-Johnson,2023-04-01,Professional,97,Canceled,2023-09-20,582,631,Other,Low,2024-12-13,2024-12-29,Resolved,2.0,16.0
230,Collins-Johnson,2023-04-01,Professional,97,Canceled,2023-09-20,582,797,Other,Medium,2024-10-14,2024-11-09,In Progress,0.0,26.0
231,Snyder Group,2024-11-12,Enterprise,199,Active,2025-01-01,4776,220,Feature Request,High,2024-10-19,,Open,0.0,0.0
231,Snyder Group,2024-11-12,Enterprise,199,Active,2025-01-01,4776,689,Technical Issue,Medium,2024-09-01,,Open,0.0,0.0
232,Nguyen-Hernandez,2025-01-24,Starter,47,Canceled,2025-01-25,423,0,No Support Ticket,No Support Ticket,,,No Support Ticket,0.0,0.0
233,Lopez and Sons,2024-12-02,Professional,97,Canceled,2024-12-14,970,0,No Support Ticket,No Support Ticket,,,No Support Ticket,0.0,0.0
234,Sanchez-Rodriguez,2023-05-01,Enterprise,199,Active,2024-07-29,4776,750,Technical Issue,Medium,2024-02-09,2024-02-22,Resolved,1.0,13.0
235,Gonzalez-Johnson,2023-12-28,Enterprise,199,Active,2024-04-18,2587,0,No Support Ticket,No Support Ticket,,,No Support Ticket,0.0,0.0
236,Hood-Wong,2024-02-06,Professional,97,Canceled,2024-04-04,194,0,No Support Ticket,No Support Ticket,,,No Support Ticket,0.0,0.0
237,"Ali, Gonzalez and Murphy",2023-12-15,Starter,47,Active,2024-07-03,752,979,Other,High,2024-05-08,2024-05-18,Resolved,4.0,10.0
238,Conrad-Flores,2025-01-11,Starter,47,Active,2025-01-20,658,0,No Support Ticket,No Support Ticket,,,No Support Ticket,0.0,0.0
239,Thomas Ltd,2023-06-21,Starter,47,Canceled,2024-11-03,329,0,No Support Ticket,No Support Ticket,,,No Support Ticket,0.0,0.0
240,Sanders Group,2024-01-28,Professional,97,Active,2024-10-23,1455,742,Login Issues,High,2024-03-26,2024-04-13,Resolved,2.0,18.0
241,Hawkins Ltd,2023-04-30,Starter,47,Active,2024-09-05,893,0,No Support Ticket,No Support Ticket,,,No Support Ticket,0.0,0.0
242,Beard-Cook,2023-07-01,Professional,97,Canceled,2023-11-13,776,0,No Support Ticket,No Support Ticket,,,No Support Ticket,0.0,0.0
243,"Becker, King and Thompson",2024-06-05,Starter,47,Active,2025-01-12,564,935,Billing Query,Medium,2024-04-19,,Open,0.0,0.0
244,Bailey-Allison,2023-08-07,Professional,97,Canceled,2024-06-01,194,0,No Support Ticket,No Support Ticket,,,No Support Ticket,0.0,0.0
245,"Finley, Johnston and Powell",2023-06-17,Enterprise,199,Active,2023-09-09,4577,73,Technical Issue,Low,2024-03-09,2024-04-04,In Progress,0.0,26.0
245,"Finley, Johnston and Powell",2023-06-17,Enterprise,199,Active,2023-09-09,4577,571,Other,Medium,2024-10-17,2024-10-26,In Progress,0.0,9.0
246,"Anderson, Davis and Cortez",2024-11-08,Enterprise,199,Canceled,2024-12-05,1194,736,Feature Request,Low,2024-06-23,2024-06-26,Resolved,3.0,3.0
247,Newton-Barker,2024-07-20,Professional,97,Canceled,2024-12-19,582,937,Feature Request,Low,2024-11-07,2024-11-14,In Progress,0.0,7.0
248,Jennings-Wilkinson,2024-07-07,Starter,47,Canceled,2024-08-31,235,0,No Support Ticket,No Support Ticket,,,No Support Ticket,0.0,0.0
249,Wright-Watts,2024-07-10,Professional,97,Canceled,2024-12-12,873,0,No Support Ticket,No Support Ticket,,,No Support Ticket,0.0,0.0
250,Carr Inc,2023-08-06,Starter,47,Active,2024-06-17,470,0,No Support Ticket,No Support Ticket,,,No Support Ticket,0.0,0.0
251,Lewis-Russell,2024-03-05,Professional,97,Active,2025-01-12,1358,374,Billing Query,Medium,2024-08-19,,Open,0.0,0.0
251,Lewis-Russell,2024-03-05,Professional,97,Active,2025-01-12,1358,929,Billing Query,Low,2025-01-08,,Open,0.0,0.0
252,"Rice, Griffin and Hampton",2024-09-07,Starter,47,Active,2024-10-07,188,0,No Support Ticket,No Support Ticket,,,No Support Ticket,0.0,0.0
253,Murray Group,2023-10-22,Enterprise,199,Canceled,2024-08-01,995,237,Feature Request,High,2024-12-12,2025-01-02,Resolved,3.0,21.0
254,"Soto, White and Newman",2024-09-02,Starter,47,Active,2024-12-23,470,0,No Support Ticket,No Support Ticket,,,No Support Ticket,0.0,0.0
255,Hurst and Sons,2023-11-29,Starter,47,Canceled,2025-01-31,470,0,No Support Ticket,No Support Ticket,,,No Support Ticket,0.0,0.0
256,Lee Group,2024-12-19,Starter,47,Active,2024-12-29,94,0,No Support Ticket,No Support Ticket,,,No Support Ticket,0.0,0.0
257,Dixon and Sons,2024-10-31,Professional,97,Active,2025-01-27,388,208,Technical Issue,High,2024-11-16,2024-11-29,In Progress,0.0,13.0
257,Dixon and Sons,2024-10-31,Professional,97,Active,2025-01-27,388,279,Feature Request,Medium,2024-07-12,2024-08-01,Resolved,4.0,20.0
257,Dixon and Sons,2024-10-31,Professional,97,Active,2025-01-27,388,514,Billing Query,Medium,2024-06-26,,Open,0.0,0.0
258,Watson Group,2024-07-05,Starter,47,Active,2024-12-05,282,0,No Support Ticket,No Support Ticket,,,No Support Ticket,0.0,0.0
259,Haas-Jordan,2023-11-09,Enterprise,199,Active,2024-09-08,3184,0,No Support Ticket,No Support Ticket,,,No Support Ticket,0.0,0.0
260,Davis Inc,2023-12-18,Enterprise,199,Canceled,2024-12-26,1592,204,Other,High,2024-11-27,,Open,0.0,0.0
260,Davis Inc,2023-12-18,Enterprise,199,Canceled,2024-12-26,1592,853,Login Issues,High,2024-02-19,2024-02-20,In Progress,0.0,1.0
261,Lewis Inc,2023-06-17,Enterprise,199,Active,2024-09-09,2786,112,Billing Query,High,2024-09-29,2024-10-04,Resolved,3.0,5.0
262,"Miller, Delacruz and Patterson",2023-12-02,Starter,47,Canceled,2024-09-28,564,0,No Support Ticket,No Support Ticket,,,No Support Ticket,0.0,0.0
263,Wilson Ltd,2024-10-08,Professional,97,Canceled,2024-11-30,485,0,No Support Ticket,No Support Ticket,,,No Support Ticket,0.0,0.0
264,Sloan PLC,2023-11-15,Starter,47,Active,2025-01-10,940,0,No Support Ticket,No Support Ticket,,,No Support Ticket,0.0,0.0
265,Lynch-Clarke,2024-03-18,Professional,97,Active,2025-01-11,97,0,No Support Ticket,No Support Ticket,,,No Support Ticket,0.0,0.0
266,York PLC,2023-05-28,Professional,97,Canceled,2024-11-04,582,0,No Support Ticket,No Support Ticket,,,No Support Ticket,0.0,0.0
267,Fisher and Sons,2023-10-23,Starter,47,Canceled,2024-10-16,94,0,No Support Ticket,No Support Ticket,,,No Support Ticket,0.0,0.0
268,"Lopez, Perkins and Ho",2023-05-14,Starter,47,Active,2024-02-14,893,0,No Support Ticket,No Support Ticket,,,No Support Ticket,0.0,0.0
269,Sanders Group,2024-11-22,Enterprise,199,Active,2024-11-23,398,0,No Support Ticket,No Support Ticket,,,No Support Ticket,0.0,0.0
270,Lee-Terry,2024-08-22,Starter,47,Canceled,2024-11-03,94,0,No Support Ticket,No Support Ticket,,,No Support Ticket,0.0,0.0
271,Rodgers-Mann,2025-01-18,Professional,97,Canceled,2025-01-25,388,0,No Support Ticket,No Support Ticket,,,No Support Ticket,0.0,0.0
272,"Obrien, Garcia and Smith",2024-03-31,Enterprise,199,Active,2024-11-13,1791,0,No Support Ticket,No Support Ticket,,,No Support Ticket,0.0,0.0
273,Palmer and Sons,2025-02-02,Starter,47,Canceled,2025-02-02,94,819,Technical Issue,High,2025-01-16,2025-02-09,In Progress,0.0,24.0
274,Brown and Sons,2024-09-19,Professional,97,Canceled,2025-01-26,291,99,Feature Request,High,2025-01-19,2025-01-29,In Progress,0.0,10.0
275,Johnson Ltd,2024-09-15,Starter,47,Canceled,2024-12-18,564,0,No Support Ticket,No Support Ticket,,,No Support Ticket,0.0,0.0
276,Tapia Group,2023-12-11,Enterprise,199,Active,2024-05-14,2985,338,Login Issues,Low,2024-12-02,2024-12-08,In Progress,0.0,6.0
276,Tapia Group,2023-12-11,Enterprise,199,Active,2024-05-14,2985,786,Feature Request,Medium,2024-02-25,,Open,0.0,0.0
277,Johnson-Mcguire,2023-02-23,Professional,97,Canceled,2024-05-24,873,0,No Support Ticket,No Support Ticket,,,No Support Ticket,0.0,0.0
278,Garcia Inc,2023-07-26,Enterprise,199,Canceled,2024-09-21,1592,0,No Support Ticket,No Support Ticket,,,No Support Ticket,0.0,0.0
279,"Rodriguez, Johnson and Andrade",2024-03-25,Starter,47,Canceled,2024-05-08,423,0,No Support Ticket,No Support Ticket,,,No Support Ticket,0.0,0.0
280,"Fields, Vaughan and Bauer",2024-12-21,Enterprise,199,Canceled,2024-12-24,1990,0,No Support Ticket,No Support Ticket,,,No Support Ticket,0.0,0.0
281,"Sparks, Nolan and Dickson",2024-05-30,Starter,47,Active,2024-12-10,94,0,No Support Ticket,No Support Ticket,,,No Support Ticket,0.0,0.0
282,Beasley LLC,2023-11-18,Starter,47,Active,2024-10-28,752,502,Billing Query,Medium,2024-06-03,2024-06-09,In Progress,0.0,6.0
283,Cook-Robinson,2023-04-28,Professional,97,Canceled,2023-11-19,194,0,No Support Ticket,No Support Ticket,,,No Support Ticket,0.0,0.0
284,Brown-Rivera,2024-05-29,Starter,47,Canceled,2024-09-04,423,497,Other,Medium,2024-12-08,2024-12-14,Resolved,2.0,6.0
285,"Nunez, Wilson and Russell",2024-12-30,Professional,97,Active,2025-01-19,582,0,No Support Ticket,No Support Ticket,,,No Support Ticket,0.0,0.0
286,Yang LLC,2023-11-22,Starter,47,Canceled,2024-07-01,47,932,Technical Issue,High,2024-09-10,2024-10-08,In Progress,0.0,28.0
287,Thompson-Dean,2023-11-14,Professional,97,Canceled,2024-09-27,1164,432,Billing Query,Medium,2024-11-17,2024-12-04,In Progress,0.0,17.0
288,"Rivera, Hall and Washington",2023-10-07,Starter,47,Canceled,2024-03-15,282,0,No Support Ticket,No Support Ticket,,,No Support Ticket,0.0,0.0
289,Ward Inc,2024-03-31,Starter,47,Active,2024-07-13,423,0,No Support Ticket,No Support Ticket,,,No Support Ticket,0.0,0.0
290,Bates Group,2023-12-08,Enterprise,199,Canceled,2024-08-11,1791,362,Other,Medium,2024-12-20,2024-12-28,In Progress,0.0,8.0
291,"Nguyen, Parks and Richmond",2024-06-01,Starter,47,Canceled,2024-12-14,423,0,No Support Ticket,No Support Ticket,,,No Support Ticket,0.0,0.0
292,Wiley and Sons,2024-02-11,Enterprise,199,Active,2024-09-18,4577,0,No Support Ticket,No Support Ticket,,,No Support Ticket,0.0,0.0
293,Trujillo Ltd,2023-02-08,Professional,97,Canceled,2023-05-31,679,0,No Support Ticket,No Support Ticket,,,No Support Ticket,0.0,0.0
294,Ramirez-Jones,2023-04-10,Professional,97,Canceled,2023-12-03,873,436,Billing Query,High,2024-10-26,2024-11-23,In Progress,0.0,28.0
294,Ramirez-Jones,2023-04-10,Professional,97,Canceled,2023-12-03,873,855,Feature Request,Low,2024-03-31,,Open,0.0,0.0
295,Mitchell-West,2024-07-01,Starter,47,Active,2024-09-28,47,0,No Support Ticket,No Support Ticket,,,No Support Ticket,0.0,0.0
296,"Sanders, Mckenzie and Vega",2024-07-10,Professional,97,Canceled,2024-09-18,776,540,Login Issues,High,2024-03-27,2024-04-07,Resolved,5.0,11.0
296,"Sanders, Mckenzie and Vega",2024-07-10,Professional,97,Canceled,2024-09-18,776,738,Other,High,2024-08-24,2024-09-18,In Progress,0.0,25.0
297,"Knox, Morgan and Bush",2024-10-10,Professional,97,Active,2024-12-20,1552,0,No Support Ticket,No Support Ticket,,,No Support Ticket,0.0,0.0
298,Sims PLC,2024-03-15,Starter,47,Active,2025-01-11,94,739,Feature Request,Medium,2024-04-10,2024-05-03,In Progress,0.0,23.0
299,Ware PLC,2024-06-18,Professional,97,Canceled,2024-06-18,679,0,No Support Ticket,No Support Ticket,,,No Support Ticket,0.0,0.0
300,Lutz-Ryan,2023-09-04,Enterprise,199,Active,2023-11-13,2786,0,No Support Ticket,No Support Ticket,,,No Support Ticket,0.0,0.0
301,Mathews-Ray,2024-01-01,Professional,97,Canceled,2025-01-28,1164,0,No Support Ticket,No Support Ticket,,,No Support Ticket,0.0,0.0
302,Garcia LLC,2023-12-10,Starter,47,Active,2024-09-19,940,0,No Support Ticket,No Support Ticket,,,No Support Ticket,0.0,0.0
303,"Ingram, Singleton and Blackburn",2024-07-09,Professional,97,Canceled,2024-11-18,194,213,Other,Medium,2024-08-07,,Open,0.0,0.0
304,Atkinson-Morales,2023-06-13,Enterprise,199,Canceled,2024-12-11,199,695,Feature Request,Medium,2024-10-07,,Open,0.0,0.0
305,"Whitney, Lee and Black",2023-08-09,Professional,97,Active,2024-12-16,1940,907,Technical Issue,Low,2025-01-18,2025-02-06,Resolved,4.0,19.0
306,Alvarez Group,2024-10-12,Starter,47,Canceled,2024-10-17,47,0,No Support Ticket,No Support Ticket,,,No Support Ticket,0.0,0.0
307,"Hines, Huff and Bishop",2023-12-12,Professional,97,Canceled,2024-10-07,873,0,No Support Ticket,No Support Ticket,,,No Support Ticket,0.0,0.0
